lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
150,0,107.11096655123865,6,19,4,2,2,0,0,0
14,0,104.17362626958548,11,14,4,4,0,0,0,0
144,0,80.22531285232347,9,28,4,2,1,2,0,0
308,1,78.3,11,23,4,3,0,1,0,0
41,0,117.9,7,1,4,1,0,0,0,0
144,1,75.86244727096829,7,3,4,1,1,0,0,0
119,0,142.68497580851343,8,21,4,4,1,0,3,0
191,0,97.93544178954102,7,26,4,3,1,0,1,0
138,0,104.58517527279295,8,3,4,3,2,0,0,0
156,0,84.35340834734717,5,17,4,1,0,0,0,0
8,0,117.62895467337061,9,2,4,6,2,1,0,0
174,0,112.77092303604344,7,31,4,3,0,0,0,0
35,0,149.39613346750212,9,25,4,1,1,0,3,0
223,0,70.70768478225081,6,9,4,2,1,0,0,0
54,0,117.44189442414438,4,29,4,2,0,1,0,0
198,0,168.28537266020768,7,26,4,2,0,0,5,0
126,0,99.05863675214312,6,6,4,3,0,3,0,0
19,0,156.2196265801576,7,7,4,1,0,0,2,0
47,0,137.94168905124835,4,10,4,2,1,0,2,0
19,0,148.77544879578664,10,2,4,1,1,0,0,0
322,1,112.95456243836917,5,17,4,3,0,1,0,0
152,0,199.81741405623575,5,26,3,0,0,0,4,0
182,1,137.24260607711787,8,6,4,1,1,0,2,0
166,1,101.58613123852177,6,18,4,2,1,0,0,0
16,0,81.68584751478095,9,27,4,2,1,0,0,0
102,0,140.81312499119537,10,20,4,2,0,0,3,0
149,1,179.19236192177718,11,28,4,4,1,0,5,0
75,0,127.27717897830387,5,30,4,0,1,0,1,0
159,0,104.03906215497081,5,12,4,2,1,0,0,0
66,1,140.99247093926402,6,20,4,2,0,0,3,0
37,0,152.23413136896326,9,14,4,1,1,0,3,0
18,0,115.00473826323373,3,3,4,0,0,3,0,0
49,0,99.27625949099513,3,23,4,2,0,0,0,0
104,1,113.87240576419126,10,5,4,1,0,0,0,0
256,0,115.0,6,15,3,2,0,1,0,0
87,0,132.3,10,2,4,0,1,0,3,0
100,0,77.14183120763609,3,15,4,3,0,0,0,0
25,0,128.74642677418618,3,21,4,3,0,1,0,0
56,0,121.91420233835082,3,28,4,3,0,0,1,0
321,0,70.95918057300506,5,16,3,3,0,0,0,0
36,0,135.9,8,12,4,0,0,0,0,0
77,0,107.83519280083539,8,3,4,1,1,2,0,0
7,0,83.6770283703186,2,21,3,0,0,0,0,0
157,1,114.71768343730623,5,24,4,3,0,0,0,0
43,0,57.33612200094704,1,14,4,1,0,0,0,0
70,0,93.69548258615464,7,12,3,5,1,0,0,0
65,1,87.48585277819957,11,20,4,3,0,0,0,0
56,0,179.29783058028607,3,18,4,0,2,0,5,0
3,0,139.0,7,6,4,1,0,3,0,0
126,0,101.99736172333982,5,6,4,1,0,3,0,0
112,0,99.9917268832942,4,30,2,3,0,0,0,0
77,0,105.67167382047303,3,25,4,2,0,0,2,0
24,0,123.24992202940906,9,18,4,2,1,0,0,0
55,0,110.57691816165381,8,28,4,1,1,0,0,0
18,0,148.55176357137034,4,24,4,0,0,0,0,0
85,0,141.14320224196453,5,27,4,3,0,0,3,0
122,0,85.36534204871039,6,15,3,2,0,0,0,0
163,0,115.0,10,15,3,0,1,0,0,0
11,0,129.17625503031,2,7,4,1,1,0,0,0
120,0,82.81862381755151,3,27,4,3,2,0,0,0
194,0,101.4,9,12,3,3,1,0,0,0
64,0,177.39867480797477,6,26,4,3,0,0,5,0
14,0,126.0415950212091,4,6,4,3,1,0,3,0
173,1,101.61898742341285,7,17,4,6,2,0,0,0
348,0,83.14396933455126,9,6,3,4,0,0,0,0
161,0,207.3753221009396,7,25,4,4,2,0,5,0
118,0,126.49151990599869,8,16,3,1,0,0,1,0
208,0,88.37426782012149,8,27,4,1,1,3,0,0
5,0,79.31692962252158,11,17,4,3,2,3,0,0
66,0,184.37519477977088,4,26,4,3,0,0,5,0
286,0,117.0,9,16,3,2,0,1,0,0
349,0,90.0,10,4,3,5,1,0,0,0
227,0,93.2636946714328,9,30,4,1,2,0,0,0
10,0,112.33860170028963,5,26,4,1,1,2,0,0
157,0,106.04509844306017,8,1,2,2,1,0,3,0
152,1,115.14982536137671,6,4,4,1,1,0,0,0
168,0,105.96331601947716,4,21,4,1,1,0,0,0
10,0,129.55310485333558,9,3,4,1,0,3,0,0
96,0,111.25989177574883,8,24,4,2,0,0,2,0
45,0,196.0764664529615,5,10,4,2,0,0,5,0
216,0,58.99224765706545,12,6,4,1,1,3,0,0
26,0,219.4360947660557,9,16,4,1,1,0,5,0
57,0,77.09308670450982,2,29,4,3,0,2,0,0
56,0,112.67032942774613,9,9,4,2,0,0,0,0
112,0,106.62301147706373,8,15,4,1,0,1,0,0
98,0,85.44479525116164,6,23,3,1,0,3,0,0
22,0,93.90243145331242,2,4,4,2,0,0,0,0
102,0,123.04877167305094,5,4,4,3,0,0,2,0
6,0,128.92883570841306,5,11,4,1,0,2,0,0
112,0,129.6546941610917,9,13,3,2,0,0,0,0
87,0,71.24715649846175,4,3,4,2,1,2,0,0
56,0,228.87598001542105,4,23,4,1,1,0,5,0
21,0,156.06574670090365,5,21,4,1,1,0,3,0
64,0,126.8222178307975,5,9,4,1,0,0,0,0
73,0,90.60870476014588,4,11,4,3,1,0,0,0
112,0,104.76266766700039,7,1,3,1,0,0,0,0
96,0,135.7940440527308,8,8,4,4,1,0,0,0
120,0,107.59881411226434,6,2,4,1,2,0,0,0
195,0,106.430071654942,8,3,4,3,0,0,0,0
44,0,113.58669128686616,4,10,4,3,2,0,3,0
36,0,94.63298924711044,10,28,4,2,0,1,0,0
179,0,120.01158415971223,9,2,4,3,2,0,0,0
202,0,128.7,9,22,4,1,1,0,3,0
115,0,59.934560807140514,2,26,3,2,2,0,0,0
67,0,90.14328505741878,9,4,4,2,1,1,0,0
31,0,78.01405713470098,11,16,4,3,0,1,0,0
36,0,140.36130389165345,3,29,4,1,2,0,3,0
34,0,97.72745667683174,10,25,4,0,1,1,0,0
48,0,73.03817070086797,3,3,4,2,0,2,0,0
4,0,80.57393729687348,2,4,4,1,1,2,0,0
83,1,76.99448091189397,8,6,4,3,0,0,0,0
317,0,100.87203243064276,7,5,4,2,0,0,0,0
183,1,105.3,7,10,4,0,1,0,0,0
129,0,146.90304461718213,9,7,4,0,0,0,4,0
291,0,112.34777411106944,7,20,3,2,0,1,0,0
82,0,95.31375931861015,5,13,4,3,0,1,0,0
105,0,138.42861401054878,7,1,4,2,1,0,3,0
188,1,86.93874393958849,6,7,4,2,0,0,1,0
34,0,139.46732616666344,10,3,4,3,1,0,2,0
41,0,146.37021300116257,8,28,4,2,0,0,3,0
115,0,60.0,2,27,3,2,2,0,0,0
45,0,134.33188629509834,5,22,4,2,0,0,3,0
233,0,103.510715082063,8,12,4,4,1,0,0,0
160,1,123.42581701878467,5,21,4,4,0,0,3,0
349,0,73.0111902927433,12,28,4,3,0,1,0,0
2,0,65.0,9,7,2,1,0,0,0,0
204,0,105.60477564570482,6,2,4,1,0,0,0,0
41,0,98.11722095809225,3,20,4,2,1,0,0,0
38,0,88.66117655694295,4,25,4,0,1,3,0,0
85,0,93.6,11,14,4,0,0,0,0,0
5,1,87.57088170152397,3,5,4,2,1,1,0,0
148,0,130.30416220173223,8,12,3,2,0,0,0,0
69,0,110.23534009489872,10,23,3,1,1,0,1,0
377,1,112.09408400409917,10,14,4,1,0,1,0,0
135,0,155.61051354940233,9,29,4,2,1,0,3,0
220,2,110.90928185135525,10,27,4,3,1,0,1,0
6,0,86.62642341218438,2,22,4,0,0,1,0,0
44,0,96.3,6,18,3,1,1,0,3,0
179,0,81.47282935893911,7,17,4,2,1,3,0,0
56,0,66.83758863798575,3,11,4,2,1,2,0,0
56,0,84.69827079138949,3,20,4,2,1,3,0,0
4,0,109.95587004326852,9,1,2,1,0,0,0,0
8,0,149.84422486841555,9,22,4,0,0,0,2,0
102,0,98.88507990507452,7,23,3,4,1,0,0,0
32,0,104.53393015502537,4,8,4,1,1,2,0,0
30,0,151.87036235594994,2,26,4,2,0,0,4,0
59,0,172.50492286594147,9,7,4,2,0,0,5,0
64,0,167.95560780680438,6,7,4,2,2,0,3,0
69,0,78.5514967555942,2,12,4,3,0,1,0,0
100,0,82.21892036812703,4,25,3,5,0,2,0,0
135,0,107.42679601602386,6,5,4,3,0,0,0,0
69,0,135.9,9,4,4,3,1,0,0,0
164,0,89.44638043018188,7,1,4,3,1,2,0,0
180,1,129.71072356425148,8,3,4,4,1,0,3,0
33,0,236.3623592475966,9,13,4,1,1,0,5,0
30,0,126.25655463809687,5,15,4,2,1,1,0,0
52,0,77.12302646294702,7,26,3,1,1,0,0,0
136,0,156.00280082017525,9,29,4,1,1,0,3,0
291,0,114.9784924763341,7,19,3,2,0,1,0,0
69,0,149.4,8,7,4,3,0,0,3,0
119,1,79.1513860151227,10,24,4,3,0,1,1,0
99,0,131.8650831306824,5,23,4,2,1,0,3,0
90,0,88.28628099258394,8,13,4,1,2,0,0,0
178,0,79.50064828600267,7,18,4,2,1,1,0,0
71,0,107.95469354131339,4,25,4,3,0,0,3,0
92,0,150.6113037056825,7,20,4,1,1,0,3,0
173,0,120.37165899943516,8,10,4,2,1,0,0,0
55,0,94.5,4,11,4,2,0,3,0,0
7,0,151.0,8,6,4,1,2,0,0,0
308,2,78.3,11,23,4,3,0,2,0,0
14,0,131.51217716261812,4,29,4,5,1,0,1,0
87,0,140.16750643243358,6,25,4,2,1,0,0,0
304,0,85.95864836663075,11,4,4,2,0,0,0,0
36,0,159.01420736075974,3,24,4,2,0,0,3,0
199,1,113.55395875019711,8,16,3,2,0,0,0,0
183,0,110.34941718409758,8,8,3,3,0,0,0,0
40,0,104.69595195804341,6,27,4,4,0,3,0,0
21,0,92.86408101917142,8,29,4,2,0,0,0,0
75,0,105.00041707640428,10,29,3,0,1,0,0,0
30,0,98.1,5,25,4,1,0,3,0,0
5,0,85.0,2,18,4,4,1,0,0,0
266,0,101.9863257664792,9,7,4,2,1,0,0,0
230,0,112.23463778092325,8,6,4,4,0,0,0,0
95,0,121.35830325282676,8,26,4,2,0,0,0,0
190,0,128.5995528829678,8,22,4,5,2,0,0,0
180,0,85.5,8,26,4,1,1,3,0,0
97,0,145.0906482413318,7,7,4,3,2,0,3,0
108,0,94.35279698796221,5,7,4,2,2,3,0,0
289,0,91.81934444686068,9,20,4,3,1,0,0,0
158,1,114.8189474712073,5,13,4,2,2,0,0,0
134,0,90.21282199267552,8,12,3,2,0,0,0,0
1,0,81.60737256304002,2,9,4,1,0,2,0,0
123,1,138.66825514739264,7,13,4,2,0,0,1,0
52,0,148.25107993465895,9,10,4,2,1,0,2,0
58,0,131.0069612915378,5,28,4,4,1,0,3,0
171,0,123.28684025533605,8,28,4,0,1,0,3,0
207,0,82.64341181658652,8,28,4,3,2,3,0,0
63,0,94.5,4,17,4,1,0,3,0,0
153,1,118.76922473104979,9,16,4,3,1,0,0,0
171,2,117.24563776178087,7,18,4,1,1,0,0,0
208,0,96.3,10,21,4,3,1,0,0,0
38,0,125.715062648313,10,3,4,2,0,0,1,0
84,0,106.59230490220395,6,18,3,3,1,1,0,0
130,0,99.90731983228893,5,5,4,2,0,0,0,0
77,1,76.5,7,4,4,1,1,0,0,0
168,0,104.4,10,26,4,4,2,0,3,0
142,0,140.56745148983606,8,17,4,3,0,0,3,0
22,0,128.93467338527293,3,9,4,2,2,0,3,0
240,1,98.78565177117733,9,2,4,2,2,0,1,0
7,0,97.63063619052966,9,13,4,3,0,0,0,0
302,1,90.11710465941805,11,28,4,3,0,0,0,0
216,0,96.3,8,7,4,1,0,0,0,0
42,1,124.68317712913851,3,17,4,4,1,0,3,0
134,0,73.69530458990405,11,28,4,3,1,0,0,0
180,1,112.13413893742708,8,9,4,3,1,0,2,0
100,0,147.4940674024132,8,8,4,3,0,0,3,0
177,1,126.47192788313791,8,9,4,3,0,0,0,0
35,1,107.14661920940976,10,16,4,0,1,0,0,0
37,0,114.24305695642131,7,26,4,1,1,1,0,0
68,0,149.4,9,16,4,1,0,0,3,0
32,0,136.63014501440486,8,8,4,4,2,0,0,0
92,0,108.19916764472613,7,19,4,1,1,1,0,0
8,0,139.0,8,7,4,3,1,3,0,0
0,0,209.55111208556596,8,14,4,1,0,0,2,0
139,0,151.2,10,7,4,1,1,0,3,0
115,0,102.58708003880064,4,29,4,2,1,0,3,0
82,0,121.59151890897539,4,16,4,2,1,0,3,0
90,0,75.54535688437073,5,9,3,2,0,0,0,0
130,0,84.26305731042659,11,12,4,3,1,3,0,0
95,1,72.76060500587214,11,27,4,2,0,0,0,0
303,0,52.0,11,20,3,2,0,0,0,0
56,0,74.8,11,13,4,4,2,3,0,0
69,0,116.1,5,10,4,1,0,3,0,0
93,1,76.5,7,14,4,3,0,0,0,0
194,0,99.1080381158715,8,6,4,1,1,2,0,0
69,0,78.97094840501323,2,15,4,3,0,0,0,0
100,0,117.56487922821174,8,15,4,1,1,1,0,0
152,1,109.70299976469106,7,21,4,1,0,0,0,0
348,0,81.89982221953737,9,5,3,4,0,0,0,0
176,0,113.93275104447142,8,8,3,4,1,0,1,0
57,0,79.2,11,15,4,2,0,3,0,0
165,0,115.19122533282844,8,5,4,1,2,1,0,0
28,0,96.65418283622947,4,14,4,2,1,2,0,0
256,1,129.84730104330623,8,14,4,2,1,0,1,0
1,0,101.58253310872252,11,25,3,1,1,0,0,0
26,0,109.60804630987298,4,11,4,2,0,0,0,0
30,0,116.91607383730215,3,24,4,1,1,1,0,0
69,0,117.59442372953681,4,8,4,0,1,1,1,0
231,1,137.5609307814951,9,5,3,3,0,0,1,0
168,0,99.65502065230072,8,15,4,3,1,0,0,0
124,0,74.92374900985558,11,4,4,3,2,2,0,0
162,1,126.9,9,13,4,2,1,0,0,0
9,0,257.8496950947546,3,25,4,3,1,1,5,0
54,0,87.25817779400776,3,18,4,1,1,3,0,0
157,1,145.23847955389974,9,30,4,1,0,0,0,0
107,0,103.5,7,8,4,1,0,3,0,0
27,0,92.99819664907034,2,19,4,0,1,0,0,0
195,0,75.8206830272744,5,11,3,2,1,0,0,0
53,0,125.66585575597769,4,18,4,2,0,0,1,0
95,0,107.56892649469188,9,2,4,1,1,3,0,0
165,1,103.68541065926578,7,10,4,0,1,2,0,0
98,0,110.72127551586834,10,26,4,2,0,0,2,0
171,2,114.75,8,1,4,2,1,0,0,0
133,0,92.18309358471451,8,14,3,1,1,0,0,0
180,1,129.7,8,3,4,5,2,0,3,0
46,1,106.84673043044648,3,17,4,2,0,0,3,0
33,0,170.1303553875581,7,10,4,1,1,0,0,0
28,0,117.55333642476647,4,20,4,2,2,0,0,0
148,0,130.4805104678826,8,12,3,2,0,0,0,0
60,0,156.54115559621422,11,23,4,1,0,0,4,0
81,0,167.86216286679672,9,6,4,1,0,0,2,0
107,0,119.68982522705038,8,19,4,3,0,0,1,0
19,0,166.93198791306727,4,27,4,1,0,0,3,0
296,0,104.13920311567635,7,23,4,5,2,0,2,0
5,0,94.77892112630656,11,5,0,2,0,0,3,0
230,0,113.04775297127568,7,6,4,4,0,0,1,0
40,0,103.230751908945,4,24,4,4,0,3,0,0
194,0,86.75,7,15,4,0,0,0,1,0
166,0,99.45,7,7,4,3,1,0,0,0
210,0,96.3,9,18,4,2,0,0,0,0
62,0,73.69957908275663,11,25,4,1,1,3,0,0
10,0,202.55319717641794,4,23,4,2,2,0,5,0
103,0,108.93328890395591,10,22,4,2,1,1,0,0
10,0,148.6176057460678,8,10,4,0,2,2,0,0
153,0,100.80038524953383,7,23,4,2,0,0,0,0
129,0,146.91718718006283,9,7,4,0,0,0,4,0
148,0,105.08701411851636,8,19,4,2,1,0,0,0
155,1,123.2802669956025,7,7,4,3,0,0,0,0
187,1,121.5,8,10,4,2,1,0,0,0
111,0,129.76663689111368,9,8,3,1,0,0,0,0
72,0,135.58367432414178,9,7,4,3,0,0,0,0
4,0,90.30943247096948,5,20,2,1,0,0,2,0
150,0,119.50925663672409,6,17,4,3,2,0,3,0
23,0,140.19049660137887,7,21,4,1,0,0,1,0
54,0,79.2,11,11,4,1,1,3,0,0
32,0,81.04185941925078,4,20,4,1,2,0,0,0
36,0,139.1549912686289,8,24,4,2,1,0,3,0
52,0,117.37231930394405,6,4,4,1,0,0,0,0
154,1,218.02454985978233,7,10,4,5,2,1,5,0
90,0,132.3,10,20,4,3,0,0,3,0
231,1,168.20580013906476,8,21,3,3,1,0,4,0
108,1,87.46865361467907,3,30,4,2,0,0,0,0
61,0,105.86116704846987,6,21,4,1,1,0,0,0
156,0,128.65282698504507,9,17,4,2,1,0,0,0
65,0,105.3,5,23,4,1,1,0,0,0
198,1,115.87650369252106,8,15,4,2,0,1,0,0
5,0,85.0,2,20,4,4,2,0,0,0
299,0,91.24907526840838,10,24,4,2,1,0,1,0
18,0,63.41402394936414,2,8,4,7,1,3,0,0
193,0,191.3130478776722,8,22,4,1,1,1,3,0
96,0,78.33645346832857,11,5,3,4,1,0,2,0
62,0,111.6,8,28,4,4,0,0,3,0
80,0,109.06521409267572,4,16,4,3,2,0,3,0
274,0,92.88920356305121,8,10,3,3,2,1,0,0
163,0,115.0,10,15,3,1,2,0,0,0
28,0,103.72581392285021,8,27,4,2,0,0,0,0
8,1,152.22633761085157,8,26,4,2,1,0,3,0
101,0,100.9952468062298,11,26,3,3,0,0,0,0
139,0,167.89650699541266,7,1,4,4,1,0,5,0
24,1,99.87865389065206,2,24,4,3,0,0,0,0
28,0,76.88834092543695,2,4,4,1,1,0,0,0
206,1,103.483326390864,9,5,4,4,1,0,0,0
184,0,122.4,10,4,4,2,0,0,3,0
138,0,105.15837558410529,8,4,4,3,1,0,0,0
150,0,98.53854551470874,8,19,3,2,2,0,0,0
218,1,111.57556323649808,12,27,4,4,1,0,3,0
220,0,96.3,8,14,4,1,0,0,0,0
239,0,85.72384946810949,9,28,4,1,0,3,0,0
148,0,136.1455454939995,6,8,4,2,0,0,3,0
314,1,97.22317842681052,10,1,4,3,0,0,1,0
9,0,167.66856912948572,5,22,4,1,1,0,1,0
284,0,166.1839714055949,9,7,4,3,1,0,5,0
181,1,119.22211373310473,8,11,3,2,0,0,1,0
58,0,135.40400864163325,6,3,4,1,1,0,1,0
49,0,113.98445630928204,10,4,4,0,2,0,0,0
54,0,90.24213261024383,3,17,4,3,1,0,0,0
20,0,79.0,2,12,4,2,1,3,0,0
46,0,207.9,7,22,4,2,1,0,5,0
33,0,109.7971525731629,9,28,4,2,2,2,0,0
7,0,88.4135824629878,5,19,4,1,0,3,0,0
9,0,169.0,7,23,4,0,0,0,0,0
61,0,112.3449354269191,4,6,4,3,0,0,2,0
5,0,229.73745361342773,8,3,4,2,0,0,4,0
206,0,105.79871258050535,9,21,2,2,1,0,2,0
150,1,160.5571157576976,9,22,4,1,1,0,2,0
99,0,99.66220634675604,10,12,4,2,1,0,2,0
1,0,101.0,3,21,4,0,0,0,0,0
79,0,95.49251911589353,4,2,4,3,1,0,3,0
243,1,106.21200231952108,9,9,4,2,1,0,0,0
90,0,227.0481214470112,10,22,4,3,1,1,5,0
200,0,93.6503477641838,9,1,4,7,2,0,0,0
105,0,75.0,10,12,3,3,0,0,0,0
118,0,91.22848809596199,4,16,4,1,0,0,0,0
182,0,112.0584238609527,8,3,4,4,1,0,0,0
62,1,111.55720531084411,4,4,4,5,1,0,3,0
38,0,133.56827958390966,3,24,4,1,1,0,0,0
255,1,67.6555390428453,12,26,4,4,1,3,0,0
55,0,221.86672106287796,11,29,4,3,0,0,3,0
233,0,87.89525104347754,9,3,4,1,0,1,0,0
59,0,108.1959018754912,5,25,4,2,1,0,0,0
20,0,73.93150675026534,2,6,4,2,0,0,0,0
82,1,118.09694151630036,8,3,4,1,0,0,0,0
50,1,108.0,10,2,4,1,1,1,0,0
177,0,87.41763920717388,7,22,4,2,1,3,0,0
82,0,118.83066242606394,10,3,4,1,0,0,0,0
92,0,90.94030058552443,5,25,4,2,0,0,0,0
164,0,100.0,10,2,3,2,0,0,0,0
104,0,123.3,9,25,4,2,0,0,3,0
82,1,89.92587140741364,10,27,4,1,2,0,0,0
174,0,141.3,10,4,4,3,0,0,3,0
59,0,75.13648520149343,3,20,4,2,1,0,0,0
12,0,79.0,2,3,4,4,2,3,0,0
43,0,141.3685215913227,6,16,4,2,0,0,3,0
261,0,67.5,12,10,4,1,0,3,0,0
108,0,108.04606944710781,9,11,4,1,0,2,0,0
114,0,89.25,5,12,4,3,1,1,0,0
79,1,85.5,6,14,4,3,0,0,0,0
50,0,133.49136269416812,10,9,4,2,0,0,0,0
41,0,97.67232704011953,10,2,4,0,0,2,0,0
32,0,139.62145678657038,5,13,4,3,0,0,3,0
182,1,93.96757650681576,9,1,4,2,0,0,0,0
17,0,221.0,6,12,4,1,0,0,5,0
40,0,58.38961935237221,1,16,4,1,0,0,0,0
179,0,86.81716437106247,7,8,4,2,0,3,0,0
89,0,135.56156668323428,8,2,4,2,0,0,0,0
349,0,125.46120808355586,10,4,3,4,0,0,0,0
82,1,72.94510891325872,10,2,4,3,0,0,0,0
33,1,100.64637688446925,8,28,4,3,1,3,0,0
169,0,63.03992901570605,6,24,3,5,1,3,0,0
47,0,67.5,3,5,4,1,1,3,0,0
39,0,117.9,7,1,4,1,1,0,0,0
161,0,81.62839858917089,8,26,4,1,1,3,0,0
315,0,74.43206341310662,9,12,3,3,0,0,0,0
62,1,113.37787959636232,8,25,4,3,0,0,1,0
115,0,59.343633021827216,3,24,4,2,1,0,0,0
20,0,94.23299779200504,2,1,4,3,0,0,0,0
106,0,118.41609069190199,4,20,4,1,2,0,1,0
103,0,196.0132695239635,7,4,4,2,0,0,5,0
100,1,141.2734169564365,7,8,4,2,0,0,2,0
184,1,91.00902426838327,7,4,4,3,0,0,0,0
143,1,75.75050048351403,6,3,3,1,1,0,0,0
35,0,208.829503787847,7,13,4,1,2,0,5,0
10,0,138.68433854763776,7,8,4,0,0,3,0,0
31,0,65.02068848217452,2,15,4,0,0,3,0,0
135,0,97.26492489980504,5,21,4,7,1,0,0,0
151,0,135.36065350683808,7,4,4,4,1,0,0,0
7,1,200.4123643639083,4,19,4,2,0,0,4,0
30,0,110.40458288358913,4,13,4,2,0,0,0,0
224,0,107.09042211129805,9,15,4,3,1,0,0,0
152,0,98.14526166359963,8,23,4,4,2,0,0,0
143,0,113.05548591466498,6,23,4,4,1,0,3,0
97,1,88.13374469045775,4,8,4,1,0,0,0,0
87,0,76.13494323910146,7,13,4,2,1,0,0,0
3,0,93.44308451539531,11,20,4,1,0,3,0,0
100,0,92.6839691161673,5,26,4,2,0,3,0,0
113,0,108.09803948430543,5,9,4,3,1,0,2,0
71,0,199.03147336577294,4,29,4,2,0,0,5,0
247,1,81.66747793619892,8,10,4,3,0,0,1,0
71,1,73.50074853945215,9,12,4,1,0,0,0,0
131,0,85.364225870959,10,13,3,3,1,2,0,0
4,0,65.0,8,24,2,1,0,0,0,0
100,1,141.24791880814763,7,8,4,2,0,0,2,0
26,0,92.53965849128805,3,13,4,1,0,0,0,0
102,0,114.94964991817923,7,27,4,9,3,0,0,0
112,0,73.2748780345156,9,3,3,2,1,0,0,0
100,0,117.98598127854322,8,15,4,1,1,0,0,0
291,0,112.09593711631712,7,20,3,2,0,1,0,0
198,0,121.34727827855401,9,4,4,7,2,0,2,0
10,0,150.13672227637346,10,5,4,1,0,0,0,0
104,0,95.50006761521632,7,18,3,1,2,1,0,0
125,0,138.90896533757322,12,28,4,2,0,0,3,0
147,0,72.25,7,10,3,4,1,0,0,0
158,0,90.7998341407553,7,25,4,3,2,0,0,0
4,1,124.83315596963399,9,6,4,0,1,0,0,0
23,0,123.7154483716,3,11,4,2,1,0,3,0
80,0,101.27496192182944,4,11,3,1,1,0,1,0
137,0,103.10380304756958,8,2,4,5,2,0,0,0
310,0,159.64793673686464,8,28,4,2,1,0,1,0
207,1,105.89997246517012,6,4,4,3,0,0,1,0
253,0,74.93346375434956,10,12,4,4,2,0,1,0
36,0,90.13467420180731,5,19,2,1,0,0,0,0
7,0,101.0,3,22,4,0,0,0,0,0
184,1,165.1274863977053,7,16,4,1,0,0,1,0
2,0,73.2384882281162,8,10,2,1,0,0,0,0
41,0,176.49322405218538,9,4,4,2,1,0,5,0
29,0,134.007246592196,5,27,4,2,0,0,0,0
443,0,64.95817170007928,4,29,3,1,0,0,0,0
6,0,128.05560105826163,7,11,4,1,1,0,2,0
246,0,63.06994590909831,11,20,4,3,2,2,0,0
74,0,70.68046137142574,3,17,3,3,1,0,0,0
386,0,90.0,10,23,3,0,2,1,0,0
194,1,94.24495724465973,10,5,4,1,0,0,2,0
215,2,90.39527860851474,5,25,4,6,1,0,0,0
93,2,176.748310849957,9,27,4,3,0,0,3,0
187,1,123.04046784501598,9,1,4,3,2,0,1,0
196,0,165.73289058318647,7,26,4,2,1,0,5,0
58,0,127.8,11,18,4,2,0,1,0,0
2,0,139.0,6,28,4,1,0,0,0,0
99,1,123.23414269349104,9,21,4,4,1,0,1,0
34,0,98.1,5,19,4,1,2,3,0,0
42,0,169.7782568554007,3,22,4,6,3,0,5,0
228,1,122.61389819608056,9,17,4,2,1,0,0,0
8,0,95.0,10,14,3,1,0,2,0,0
163,0,115.0,10,15,3,0,1,0,0,0
122,0,97.24393029143508,6,25,4,2,0,0,0,0
37,0,66.76990770565628,2,10,4,3,1,2,0,0
8,0,118.78391958486753,5,25,4,0,0,3,0,0
23,0,161.0604499990634,10,1,4,3,0,0,4,0
62,0,149.4,8,13,4,1,1,0,3,0
233,0,105.2128310193583,9,5,4,2,1,0,0,0
47,0,93.95776237452772,3,10,4,1,0,2,0,0
223,0,101.56545543294396,8,26,3,3,1,0,0,0
40,0,81.05534775039568,4,20,4,1,0,0,0,0
32,0,229.47025800495567,6,17,4,3,1,1,5,0
68,0,111.85678892427765,4,14,4,3,1,0,3,0
91,0,119.06911005978148,6,14,3,3,0,0,2,0
201,1,120.13644500332092,8,8,4,3,1,0,0,0
83,0,126.9,5,16,4,1,1,0,0,0
150,1,223.75759346205697,8,19,4,2,1,1,5,0
36,0,159.61226662675006,5,14,4,1,0,0,3,0
92,0,118.70357302947485,5,21,4,2,2,0,0,0
15,0,111.0,5,29,4,0,1,0,0,0
73,0,132.6,5,16,4,3,2,0,3,0
309,0,101.0,5,13,3,2,1,1,0,0
177,1,129.89975638796804,8,11,4,2,1,0,3,0
245,0,109.73125657729064,7,5,4,4,2,0,0,0
161,0,116.1,9,7,4,2,0,0,0,0
44,0,89.0228208593285,11,19,4,1,1,0,0,0
153,1,108.64118037105696,8,20,4,3,0,1,0,0
199,0,72.25872736923282,7,8,4,2,0,0,0,0
73,0,72.11269053277542,3,17,4,2,1,0,0,0
132,0,110.95786534130295,6,28,4,2,0,0,1,0
73,1,74.8,11,19,4,3,1,3,0,0
131,0,100.89108451062363,11,8,4,5,1,0,0,0
315,0,160.0,9,30,3,2,1,1,0,0
59,0,126.31437011781966,11,18,4,2,1,0,2,0
192,0,163.87439101261975,8,26,4,2,2,0,4,0
8,0,169.8072204884976,2,22,4,2,1,0,4,0
128,0,129.96129208485752,8,7,4,1,0,0,0,0
150,0,106.71801743483742,6,19,4,2,2,0,0,0
170,0,300.0,7,28,3,2,1,1,0,0
77,0,94.27644449443082,7,12,4,2,0,2,0,0
95,0,125.05057023152725,8,21,4,2,0,0,3,0
149,0,97.13539814351697,8,22,4,4,1,0,0,0
46,0,79.32650125570646,11,11,3,2,0,2,0,0
0,0,161.7379880637045,5,23,3,1,0,0,0,0
199,0,120.60564662609241,11,27,4,3,0,0,2,0
167,0,96.3,6,28,4,1,0,0,0,0
137,0,134.25415666356486,8,22,4,3,0,0,3,0
100,0,126.9,5,6,4,1,0,0,0,0
